iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
JPN,Asia,Japan,28/03/2020 00:00,1046,0,38,40,0,2.57,8.37,0,0.3,0.32,0,0.02,2.21,,,,,,,,,26273,296,0.21,0,1162,0.01,0.08,12.2,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,29/03/2020 00:00,1693,647,92.43,52,12,1.71,13.54,5.18,0.74,0.42,0.1,0.01,2.15,,,,,,,,,26479,206,0.21,0,1184,0.01,0.1,10.3,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,30/03/2020 00:00,1693,0,92.43,52,0,1.71,13.54,0,0.74,0.42,0,0.01,2.03,,,,,,,,,29960,3481,0.24,0.03,1129,0.01,0.11,9.2,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,31/03/2020 00:00,1693,0,92.43,52,0,1.71,13.54,0,0.74,0.42,0,0.01,2.11,,,,,,,,,31874,1914,0.26,0.02,1354,0.01,0.11,9.1,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,-18115,-4.68,-3.9,-144.64
JPN,Asia,Japan,01/04/2020 00:00,1693,0,92.43,52,0,1.71,13.54,0,0.74,0.42,0,0.01,2.05,,,,,,,,,,,,,1641,0.01,0.11,9.4,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/04/2020 00:00,1693,0,92.43,52,0,1.71,13.54,0,0.74,0.42,0,0.01,1.95,,,,,,,,,36559,4685,0.29,0.04,1718,0.01,0.12,8.6,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,03/04/2020 00:00,1693,0,92.43,52,0,1.71,13.54,0,0.74,0.42,0,0.01,1.89,,,,,,,,,39864,3305,0.32,0.03,1984,0.02,0.12,8.6,people tested,,,,,,,,,,,,,,43.52,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,04/04/2020 00:00,1693,0,92.43,52,0,1.71,13.54,0,0.74,0.42,0,0.01,1.8,,,,,,,,,40135,271,0.32,0,1980,0.02,0.13,7.7,people tested,,,,,,,,,,,,,,43.52,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,05/04/2020 00:00,3271,1578,225.43,70,18,2.57,26.17,12.62,1.8,0.56,0.14,0.02,1.76,,,,,,,,,40353,218,0.32,0,1982,0.02,0.14,7,people tested,,,,,,,,,,,,,,43.52,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,06/04/2020 00:00,3271,0,225.43,70,0,2.57,26.17,0,1.8,0.56,0,0.02,1.7,,,,,,,,,48229,7876,0.39,0.06,2610,0.02,0.12,8.7,people tested,,,,,,,,,,,,,,43.52,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,07/04/2020 00:00,3271,0,225.43,70,0,2.57,26.17,0,1.8,0.56,0,0.02,1.68,,,,,,,,,52773,4544,0.42,0.04,2986,0.02,0.11,9.4,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,08/04/2020 00:00,3271,0,225.43,70,0,2.57,26.17,0,1.8,0.56,0,0.02,1.77,,,,,,,,,54156,1383,0.44,0.01,2848,0.02,0.12,8,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,09/04/2020 00:00,3271,0,225.43,70,0,2.57,26.17,0,1.8,0.56,0,0.02,1.78,,,,,,,,,56997,2841,0.46,0.02,2920,0.02,0.14,7.3,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,10/04/2020 00:00,3271,0,225.43,70,0,2.57,26.17,0,1.8,0.56,0,0.02,1.7,,,,,,,,,62386,5389,0.5,0.04,3217,0.03,0.14,7.3,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,11/04/2020 00:00,3271,0,225.43,70,0,2.57,26.17,0,1.8,0.56,0,0.02,1.58,,,,,,,,,64030,1644,0.51,0.01,3414,0.03,0.14,7,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,12/04/2020 00:00,6748,3477,496.71,98,28,4,53.98,27.82,3.97,0.78,0.22,0.03,1.42,,,,,,,,,64087,57,0.51,0,3391,0.03,0.15,6.6,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,13/04/2020 00:00,6748,0,496.71,98,0,4,53.98,0,3.97,0.78,0,0.03,1.28,,,,,,,,,73339,9252,0.59,0.07,3587,0.03,0.15,6.9,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,14/04/2020 00:00,6748,0,496.71,98,0,4,53.98,0,3.97,0.78,0,0.03,1.2,,,,,,,,,81594,8255,0.66,0.07,4117,0.03,0.13,7.6,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,15/04/2020 00:00,6748,0,496.71,98,0,4,53.98,0,3.97,0.78,0,0.03,1.15,,,,,,,,,82287,693,0.66,0.01,4019,0.03,0.14,7.4,people tested,,,,,,,,,,,,,,45.37,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,16/04/2020 00:00,6748,0,496.71,98,0,4,53.98,0,3.97,0.78,0,0.03,1.12,,,,,,,,,87612,5325,0.7,0.04,4374,0.04,0.12,8.1,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,17/04/2020 00:00,6748,0,496.71,98,0,4,53.98,0,3.97,0.78,0,0.03,1.07,,,,,,,,,91761,4149,0.74,0.03,4196,0.03,0.13,7.9,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,18/04/2020 00:00,6748,0,496.71,98,0,4,53.98,0,3.97,0.78,0,0.03,1.03,,,,,,,,,92765,1004,0.74,0.01,4105,0.03,0.13,8,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,19/04/2020 00:00,10361,3613,516.14,161,63,9,82.89,28.9,4.13,1.29,0.5,0.07,0.99,,,,,,,,,95718,2953,0.77,0.02,4519,0.04,0.11,9.2,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,20/04/2020 00:00,10361,0,516.14,161,0,9,82.89,0,4.13,1.29,0,0.07,0.98,,,,,,,,,102534,6816,0.82,0.06,4171,0.03,0.12,8.4,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,21/04/2020 00:00,10361,0,516.14,161,0,9,82.89,0,4.13,1.29,0,0.07,0.89,,,,,,,,,108076,5542,0.87,0.04,3783,0.03,0.13,7.9,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,22/04/2020 00:00,10361,0,516.14,161,0,9,82.89,0,4.13,1.29,0,0.07,0.83,,,,,,,,,112491,4415,0.9,0.04,4315,0.04,0.11,9.4,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,23/04/2020 00:00,10361,0,516.14,161,0,9,82.89,0,4.13,1.29,0,0.07,0.8,,,,,,,,,117840,5349,0.95,0.04,4318,0.04,0.1,9.8,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,24/04/2020 00:00,10361,0,516.14,161,0,9,82.89,0,4.13,1.29,0,0.07,0.75,,,,,,,,,123027,5187,0.99,0.04,4467,0.04,0.09,10.8,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,25/04/2020 00:00,10361,0,516.14,161,0,9,82.89,0,4.13,1.29,0,0.07,0.7,,,,,,,,,124277,1250,1,0.01,4502,0.04,0.08,11.9,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,26/04/2020 00:00,13182,2821,403,348,187,26.71,105.46,22.57,3.22,2.78,1.5,0.21,0.71,,,,,,,,,125413,1136,1.01,0.01,4242,0.03,0.08,11.9,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,27/04/2020 00:00,13182,0,403,348,0,26.71,105.46,0,3.22,2.78,0,0.21,0.72,,,,,,,,,133958,8545,1.08,0.07,4489,0.04,0.07,13.6,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,28/04/2020 00:00,13182,0,403,348,0,26.71,105.46,0,3.22,2.78,0,0.21,0.71,,,5514,44.48,,,,,137202,3244,1.1,0.03,4161,0.03,0.08,13.1,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,29/04/2020 00:00,13182,0,403,348,0,26.71,105.46,0,3.22,2.78,0,0.21,0.65,,,,,,,,,138081,879,1.11,0.01,3656,0.03,0.08,12.6,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,30/04/2020 00:00,13182,0,403,348,0,26.71,105.46,0,3.22,2.78,0,0.21,0.64,,,,,,,,,146207,8126,1.17,0.06,4052,0.03,0.06,15.6,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,-19041.8,-3.8,-0.81,-152.04
JPN,Asia,Japan,01/05/2020 00:00,13182,0,403,348,0,26.71,105.46,0,3.22,2.78,0,0.21,0.71,,,,,,,,,153027,6820,1.23,0.06,4286,0.03,0.06,17.6,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/05/2020 00:00,13182,0,403,348,0,26.71,105.46,0,3.22,2.78,0,0.21,0.76,,,,,,,,,153907,880,1.24,0.01,4233,0.03,0.06,17.7,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,03/05/2020 00:00,14839,1657,236.71,492,144,20.57,118.71,13.26,1.89,3.94,1.15,0.16,0.75,,,,,,,,,154919,1012,1.24,0.01,4215,0.03,0.06,17.8,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,04/05/2020 00:00,14839,0,236.71,492,0,20.57,118.71,0,1.89,3.94,0,0.16,0.69,,,,,,,,,156251,1332,1.25,0.01,3185,0.03,0.07,13.5,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,05/05/2020 00:00,14839,0,236.71,492,0,20.57,118.71,0,1.89,3.94,0,0.16,0.55,,,,,,,,,157820,1569,1.27,0.01,2945,0.02,0.07,13.8,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,06/05/2020 00:00,14839,0,236.71,492,0,20.57,118.71,0,1.89,3.94,0,0.16,0.45,,,,,,,,,158267,447,1.27,0,2884,0.02,0.07,14.6,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,07/05/2020 00:00,14839,0,236.71,492,0,20.57,118.71,0,1.89,3.94,0,0.16,0.37,341,2.75,4436,35.79,,,,,171272,13005,1.37,0.1,3581,0.03,0.05,19.8,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,08/05/2020 00:00,14839,0,236.71,492,0,20.57,118.71,0,1.89,3.94,0,0.16,0.38,,,,,,,,,181952,10680,1.46,0.09,4132,0.03,0.04,26.7,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,09/05/2020 00:00,14839,0,236.71,492,0,20.57,118.71,0,1.89,3.94,0,0.16,0.43,,,,,,,,,184217,2265,1.48,0.02,4330,0.04,0.03,33.9,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,10/05/2020 00:00,15747,908,129.71,613,121,17.29,125.98,7.26,1.04,4.9,0.97,0.14,0.47,,,,,,,,,188212,3995,1.51,0.03,4756,0.04,0.02,43.6,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,11/05/2020 00:00,15747,0,129.71,613,0,17.29,125.98,0,1.04,4.9,0,0.14,0.48,,,,,,,,,194205,5993,1.56,0.05,5422,0.04,0.02,60.1,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,12/05/2020 00:00,15747,0,129.71,613,0,17.29,125.98,0,1.04,4.9,0,0.14,0.51,,,,,,,,,194493,288,1.56,0,5239,0.04,0.02,61.7,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,13/05/2020 00:00,15747,0,129.71,613,0,17.29,125.98,0,1.04,4.9,0,0.14,0.48,251,2.02,3423,27.62,,,,,204567,10074,1.64,0.08,6614,0.05,0.01,85.3,people tested,,,,,,,,,,,,,,47.22,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,14/05/2020 00:00,15747,0,129.71,613,0,17.29,125.98,0,1.04,4.9,0,0.14,0.47,,,,,,,,,210433,5866,1.69,0.05,5594,0.04,0.01,72.1,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,15/05/2020 00:00,15747,0,129.71,613,0,17.29,125.98,0,1.04,4.9,0,0.14,0.41,,,,,,,,,213525,3092,1.71,0.02,4510,0.04,0.02,62.1,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,16/05/2020 00:00,15747,0,129.71,613,0,17.29,125.98,0,1.04,4.9,0,0.14,0.4,,,,,,,,,217862,4337,1.75,0.04,4806,0.04,0.01,75.3,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,17/05/2020 00:00,16285,538,76.86,744,131,18.71,130.28,4.3,0.62,5.95,1.05,0.15,0.4,,,,,,,,,222849,4987,1.79,0.04,4948,0.04,0.01,86.2,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,18/05/2020 00:00,16285,0,76.86,744,0,18.71,130.28,0,0.62,5.95,0,0.15,0.45,,,,,,,,,228829,5980,1.84,0.05,4946,0.04,0.01,87,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,19/05/2020 00:00,16285,0,76.86,744,0,18.71,130.28,0,0.62,5.95,0,0.15,0.43,,,,,,,,,232050,3221,1.86,0.03,5365,0.04,0.01,110.8,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,20/05/2020 00:00,16285,0,76.86,744,0,18.71,130.28,0,0.62,5.95,0,0.15,0.44,,,,,,,,,235719,3669,1.89,0.03,4450,0.04,0.01,96.4,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,21/05/2020 00:00,16285,0,76.86,744,0,18.71,130.28,0,0.62,5.95,0,0.15,0.39,184,1.48,2058,16.6,,,,,240299,4580,1.93,0.04,4267,0.03,0.01,112.3,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,22/05/2020 00:00,16285,0,76.86,744,0,18.71,130.28,0,0.62,5.95,0,0.15,0.37,,,,,,,,,243794,3495,1.96,0.03,4324,0.04,0.01,127.7,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,23/05/2020 00:00,16285,0,76.86,744,0,18.71,130.28,0,0.62,5.95,0,0.15,0.47,,,,,,,,,246563,2769,1.98,0.02,4100,0.03,0.01,138,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,24/05/2020 00:00,16550,265,37.86,820,76,10.86,132.4,2.12,0.3,6.56,0.61,0.09,0.62,,,,,,,,,247815,1252,1.99,0.01,3567,0.03,0.01,111,people tested,,,,,,,,,,,,,,40.74,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,25/05/2020 00:00,16550,0,37.86,820,0,10.86,132.4,0,0.3,6.56,0,0.09,0.66,,,,,,,,,251435,3620,2.02,0.03,3229,0.03,0.01,106.1,people tested,,,,,,,,,,,,,,34.26,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,26/05/2020 00:00,16550,0,37.86,820,0,10.86,132.4,0,0.3,6.56,0,0.09,0.72,,,,,,,,,254429,2994,2.04,0.02,3197,0.03,0.01,104.1,people tested,,,,,,,,,,,,,,34.26,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,27/05/2020 00:00,16550,0,37.86,820,0,10.86,132.4,0,0.3,6.56,0,0.09,0.84,143,1.15,1369,11.04,,,,,257433,3004,2.07,0.02,3102,0.02,0.01,104.9,people tested,,,,,,,,,,,,,,34.26,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,28/05/2020 00:00,16550,0,37.86,820,0,10.86,132.4,0,0.3,6.56,0,0.09,1.01,,,,,,,,,261414,3981,2.1,0.03,3016,0.02,0.01,93.4,people tested,,,,,,,,,,,,,,34.26,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,29/05/2020 00:00,16550,0,37.86,820,0,10.86,132.4,0,0.3,6.56,0,0.09,1.09,,,,,,,,,264915,3501,2.13,0.03,3017,0.02,0.01,76.5,people tested,,,,,,,,,,,,,,34.26,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,30/05/2020 00:00,16550,0,37.86,820,0,10.86,132.4,0,0.3,6.56,0,0.09,0.99,,,,,,,,,267567,2652,2.15,0.02,3001,0.02,0.01,71,people tested,,,,,,,,,,,,,,34.26,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,31/05/2020 00:00,16851,301,43,891,71,10.14,134.81,2.41,0.34,7.13,0.57,0.08,0.93,,,,,,,,,269224,1657,2.16,0.01,3058,0.02,0.01,73.8,people tested,,,,,,,,,,,,,,34.26,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,-22587,-3.68,-3.17,-180.34
JPN,Asia,Japan,01/06/2020 00:00,16851,0,43,891,0,10.14,134.81,0,0.34,7.13,0,0.08,0.97,,,,,,,,,273013,3789,2.19,0.03,3083,0.02,0.01,70.5,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,02/06/2020 00:00,16851,0,43,891,0,10.14,134.81,0,0.34,7.13,0,0.08,0.98,,,,,,,,,277539,4526,2.23,0.04,3301,0.03,0.01,70.7,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,03/06/2020 00:00,16851,0,43,891,0,10.14,134.81,0,0.34,7.13,0,0.08,0.89,101,0.82,1015,8.19,,,,,281518,3979,2.26,0.03,3441,0.03,0.01,73,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,04/06/2020 00:00,16851,0,43,891,0,10.14,134.81,0,0.34,7.13,0,0.08,0.86,,,,,,,,,286118,4600,2.3,0.04,3529,0.03,0.01,78.7,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,05/06/2020 00:00,16851,0,43,891,0,10.14,134.81,0,0.34,7.13,0,0.08,0.87,,,,,,,,,291057,4939,2.34,0.04,3735,0.03,0.01,90.8,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,06/06/2020 00:00,16851,0,43,891,0,10.14,134.81,0,0.34,7.13,0,0.08,0.93,,,,,,,,,294277,3220,2.36,0.03,3816,0.03,0.01,92.4,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,07/06/2020 00:00,17141,290,41.43,916,25,3.57,137.13,2.32,0.33,7.33,0.2,0.03,0.91,,,,,,,,,296002,1725,2.38,0.01,3825,0.03,0.01,91.7,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
JPN,Asia,Japan,08/06/2020 00:00,17141,0,41.43,916,0,3.57,137.13,0,0.33,7.33,0,0.03,0.91,,,,,,,,,300518,4516,2.41,0.04,3929,0.03,0.01,99.6,people tested,,,,,,,,,,,,,,28.7,347.78,48.2,27.05,18.49,39002.22,,79.37,5.72,11.2,33.7,,13.05,84.63,0.92,123951696,,,,
